run,Position,Velocity,TorqueForce,TorqueGeneratingCurrent,timestamp,timestepsns,timestepsms,a_ziel,v_ziel,Amplitude,Messzeitms
14,15.666099548339844,-1387.0240478515625,-0.05000000074505806,-0.17100000381469727,575032591422,2408001464,2408.001464,243.0,25,35,5915.168752
14,15.074399948120117,-1531.219970703125,-0.03999999910593033,-0.18000000715255737,575056590563,2432000605,2432.000605,243.0,25,35,5915.168752
14,14.46660041809082,-1469.4210205078125,-0.03999999910593033,-0.1599999964237213,575080591101,2456001143,2456.001143,243.0,25,35,5915.168752
14,13.873200416564941,-1522.06396484375,-0.03999999910593033,-0.18199999630451202,575104590243,2480000285,2480.000285,243.0,25,35,5915.168752
14,13.272600173950195,-1437.3780517578125,-0.05000000074505806,-0.1850000023841858,575128598673,2504008715,2504.008715,243.0,25,35,5915.168752
14,12.673700332641602,-1510.6199951171875,-0.05000000074505806,-0.17900000512599945,575152591877,2528001919,2528.001919,243.0,25,35,5915.168752
14,12.075200080871582,-1501.4649658203125,-0.05000000074505806,-0.1850000023841858,575176591298,2552001340,2552.00134,243.0,25,35,5915.168752
14,11.473999977111816,-1506.04296875,-0.05000000074505806,-0.16500000655651093,575200590439,2576000481,2576.000481,243.0,25,35,5915.168752
14,10.876500129699707,-1528.9310302734375,-0.05000000074505806,-0.19699999690055847,575224591536,2600001578,2600.001578,243.0,25,35,5915.168752
14,10.273799896240234,-1522.06396484375,-0.05000000074505806,-0.17599999904632568,575248603319,2624013361,2624.013361,243.0,25,35,5915.168752
14,9.678500175476074,-1572.41796875,-0.03999999910593033,-0.1809999942779541,575272590657,2648000699,2648.000699,243.0,25,35,5915.168752
14,9.07289981842041,-1487.7320556640625,-0.05000000074505806,-0.17800000309944153,575296590985,2672001027,2672.001027,243.0,25,35,5915.168752
14,8.475600242614746,-1547.240966796875,-0.03999999910593033,-0.17000000178813934,575320590965,2696001007,2696.001007,243.0,25,35,5915.168752
14,7.871200084686279,-1508.3310546875,-0.03999999910593033,-0.16899999976158142,575344591852,2720001894,2720.001894,243.0,25,35,5915.168752
14,7.27209997177124,-1499.176025390625,-0.03999999910593033,-0.1509999930858612,575368600072,2744010114,2744.010114,243.0,25,35,5915.168752
14,6.6722002029418945,-1560.9739990234375,-0.03999999910593033,-0.16599999368190765,575392590274,2768000316,2768.000316,243.0,25,35,5915.168752
14,6.073200225830078,-1494.5980224609375,-0.03999999910593033,-0.15000000596046448,575416597028,2792007070,2792.00707,243.0,25,35,5915.168752
14,5.472799777984619,-1535.7969970703125,-0.03999999910593033,-0.17100000381469727,575440590791,2816000833,2816.000833,243.0,25,35,5915.168752
14,4.871099948883057,-1464.843994140625,-0.05000000074505806,-0.16300000250339508,575464590212,2840000254,2840.000254,243.0,25,35,5915.168752
14,4.277400016784668,-1526.6419677734375,-0.05000000074505806,-0.17800000309944153,575488599969,2864010011,2864.010011,243.0,25,35,5915.168752
14,3.6723999977111816,-1425.9339599609375,-0.05000000074505806,-0.18299999833106995,575512591847,2888001889,2888.001889,243.0,25,35,5915.168752
14,3.0792999267578125,-1487.7320556640625,-0.05000000074505806,-0.19200000166893005,575536591617,2912001659,2912.001659,243.0,25,35,5915.168752
14,2.4765000343322754,-1515.197998046875,-0.05000000074505806,-0.2029999941587448,575560591875,2936001917,2936.001917,243.0,25,35,5915.168752
14,1.8841999769210815,-1494.5980224609375,-0.05999999865889549,-0.1770000010728836,575584590388,2960000430,2960.00043,243.0,25,35,5915.168752
14,1.274899959564209,-1487.7320556640625,-0.05999999865889549,-0.210999995470047,575608600704,2984010746,2984.010746,243.0,25,35,5915.168752
14,0.6811000108718872,-1508.3310546875,-0.05999999865889549,-0.1860000044107437,575632591045,3008001087,3008.001087,243.0,25,35,5915.168752
14,0.07559999823570251,-1522.06396484375,-0.05000000074505806,-0.210999995470047,575656591164,3032001206,3032.001206,243.0,25,35,5915.168752
14,-0.5159000158309937,-1476.2879638671875,-0.05999999865889549,-0.19699999690055847,575680591143,3056001185,3056.001185,243.0,25,35,5915.168752
14,-1.121899962425232,-1551.8189697265625,-0.05999999865889549,-0.26899999380111694,575704590285,3080000327,3080.000327,243.0,25,35,5915.168752
14,-1.7130000591278076,-1709.7469482421875,-0.05000000074505806,-0.2150000035762787,575728598924,3104008966,3104.008966,243.0,25,35,5915.168752
14,-2.331199884414673,-1528.9310302734375,-0.05000000074505806,-0.2160000056028366,575752591431,3128001473,3128.001473,243.0,25,35,5915.168752
14,-2.9223999977111816,-1602.1729736328125,-0.05000000074505806,-0.20000000298023224,575776591340,3152001382,3152.001382,243.0,25,35,5915.168752
14,-3.5318000316619873,-1430.511962890625,-0.05999999865889549,-0.23399999737739563,575800589643,3175999685,3175.999685,243.0,25,35,5915.168752
14,-4.12060022354126,-1661.6820068359375,-0.05000000074505806,-0.19599999487400055,575824591438,3200001480,3200.00148,243.0,25,35,5915.168752
14,-4.732800006866455,-1490.02099609375,-0.05000000074505806,-0.18299999833106995,575848600567,3224010609,3224.010609,243.0,25,35,5915.168752
14,-5.321000099182129,-1634.2159423828125,-0.05000000074505806,-0.19699999690055847,575872591327,3248001369,3248.001369,243.0,25,35,5915.168752
14,-5.932000160217285,-1409.9119873046875,-0.05000000074505806,-0.2070000022649765,575896590678,3272000720,3272.00072,243.0,25,35,5915.168752
14,-6.5233001708984375,-1528.9310302734375,-0.05000000074505806,-0.22599999606609344,575924592004,3300002046,3300.002046,243.0,25,35,5915.168752
14,-7.227499961853027,-1522.06396484375,-0.05999999865889549,-0.21899999678134918,575948600714,3324010756,3324.010756,243.0,25,35,5915.168752
14,-7.82480001449585,-1593.0179443359375,-0.05000000074505806,-0.20800000429153442,575972591194,3348001236,3348.001236,243.0,25,35,5915.168752
14,-8.430399894714355,-1377.8690185546875,-0.05999999865889549,-0.2290000021457672,575996590545,3372000587,3372.000587,243.0,25,35,5915.168752
14,-9.021699905395508,-1540.375,-0.05999999865889549,-0.20800000429153442,576020589547,3395999589,3395.999589,243.0,25,35,5915.168752
14,-9.622300148010254,-1519.7750244140625,-0.05999999865889549,-0.2280000001192093,576044591342,3420001384,3420.001384,243.0,25,35,5915.168752
14,-10.221599578857422,-1563.262939453125,-0.05000000074505806,-0.20800000429153442,576068601169,3444011211,3444.011211,243.0,25,35,5915.168752
14,-10.82699966430664,-1501.4649658203125,-0.05999999865889549,-0.22300000488758087,576092589974,3468000016,3468.000016,243.0,25,35,5915.168752
14,-11.4266996383667,-1519.7750244140625,-0.05000000074505806,-0.1889999955892563,576116592956,3492002998,3492.002998,243.0,25,35,5915.168752
14,-12.02649974822998,-1554.1080322265625,-0.05000000074505806,-0.2160000056028366,576140590142,3516000184,3516.000184,243.0,25,35,5915.168752
14,-12.635000228881836,-1439.6669921875,-0.05000000074505806,-0.17900000512599945,576164591029,3540001071,3540.001071,243.0,25,35,5915.168752
14,-13.228300094604492,-1567.8409423828125,-0.05000000074505806,-0.1860000044107437,576188600996,3564011038,3564.011038,243.0,25,35,5915.168752
14,-13.833600044250488,-1435.0889892578125,-0.05000000074505806,-0.18700000643730164,576212591337,3588001379,3588.001379,243.0,25,35,5915.168752
14,-14.428099632263184,-1517.487060546875,-0.05000000074505806,-0.18199999630451202,576236591177,3612001219,3612.001219,243.0,25,35,5915.168752
14,-15.030699729919434,-1403.0460205078125,-0.05000000074505806,-0.19200000166893005,576260589619,3635999661,3635.999661,243.0,25,35,5915.168752
14,-15.625800132751465,-1467.133056640625,-0.05000000074505806,-0.18199999630451202,576284590856,3660000898,3660.000898,243.0,25,35,5915.168752
14,-16.227100372314453,-1435.0889892578125,-0.05999999865889549,-0.22599999606609344,576308600892,3684010934,3684.010934,243.0,25,35,5915.168752
14,-16.824800491333008,-1451.1109619140625,-0.05999999865889549,-0.19099999964237213,576332588859,3707998901,3707.998901,243.0,25,35,5915.168752
14,-17.415000915527344,-1659.3929443359375,-0.05000000074505806,-0.19900000095367432,576356591143,3732001185,3732.001185,243.0,25,35,5915.168752
14,-18.026399612426758,-1425.9339599609375,-0.05999999865889549,-0.20999999344348907,576380591402,3756001444,3756.001444,243.0,25,35,5915.168752
14,-18.62220001220703,-1540.375,-0.05999999865889549,-0.22200000286102295,576404590473,3780000515,3780.000515,243.0,25,35,5915.168752
14,-19.231000900268555,-1432.800048828125,-0.05999999865889549,-0.22599999606609344,576428600300,3804010342,3804.010342,243.0,25,35,5915.168752
14,-19.8218994140625,-1560.9739990234375,-0.05999999865889549,-0.20200000703334808,576452592387,3828002429,3828.002429,243.0,25,35,5915.168752
14,-20.427799224853516,-1496.886962890625,-0.05000000074505806,-0.21299999952316284,576476590970,3852001012,3852.001012,243.0,25,35,5915.168752
14,-21.02669906616211,-1487.7320556640625,-0.05999999865889549,-0.20000000298023224,576500590949,3876000991,3876.000991,243.0,25,35,5915.168752
14,-21.627199172973633,-1581.573974609375,-0.05000000074505806,-0.20600000023841858,576524590649,3900000691,3900.000691,243.0,25,35,5915.168752
14,-22.22920036315918,-1446.532958984375,-0.05999999865889549,-0.19599999487400055,576548600406,3924010448,3924.010448,243.0,25,35,5915.168752
14,-22.827299118041992,-1579.2850341796875,-0.05000000074505806,-0.19099999964237213,576572592424,3948002466,3948.002466,243.0,25,35,5915.168752
14,-23.430500030517578,-1428.2230224609375,-0.05999999865889549,-0.1899999976158142,576596590587,3972000629,3972.000629,243.0,25,35,5915.168752
14,-24.026399612426758,-1560.9739990234375,-0.05000000074505806,-0.18400000035762787,576620593919,3996003961,3996.003961,243.0,25,35,5915.168752
14,-24.627099990844727,-1437.3780517578125,-0.05000000074505806,-0.19200000166893005,576644590825,4020000867,4020.000867,243.0,25,35,5915.168752
14,-25.226900100708008,-1483.154052734375,-0.05000000074505806,-0.17900000512599945,576668601141,4044011183,4044.011183,243.0,25,35,5915.168752
14,-25.825000762939453,-1512.9090576171875,-0.05000000074505806,-0.20000000298023224,576692591343,4068001385,4068.001385,243.0,25,35,5915.168752
14,-26.425500869750977,-1462.5550537109375,-0.05999999865889549,-0.19499999284744263,576716591322,4092001364,4092.001364,243.0,25,35,5915.168752
14,-27.020599365234375,-1558.68505859375,-0.05000000074505806,-0.20900000631809235,576740590742,4116000784,4116.000784,243.0,25,35,5915.168752
14,-27.627199172973633,-1430.511962890625,-0.05999999865889549,-0.20000000298023224,576764590233,4140000275,4140.000275,243.0,25,35,5915.168752
14,-28.221399307250977,-1572.41796875,-0.05000000074505806,-0.20399999618530273,576788600758,4164010800,4164.0108,243.0,25,35,5915.168752
14,-28.82659912109375,-1448.822021484375,-0.05999999865889549,-0.2160000056028366,576812591519,4188001561,4188.001561,243.0,25,35,5915.168752
14,-29.423799514770508,-1540.375,-0.05999999865889549,-0.19499999284744263,576836591777,4212001819,4212.001819,243.0,25,35,5915.168752
14,-30.02589988708496,-1517.487060546875,-0.05999999865889549,-0.2199999988079071,576860592595,4236002637,4236.002637,243.0,25,35,5915.168752
14,-30.62459945678711,-1473.9990234375,-0.05999999865889549,-0.1979999989271164,576884590060,4260000102,4260.000102,243.0,25,35,5915.168752
14,-31.22249984741211,-1519.7750244140625,-0.05999999865889549,-0.22499999403953552,576908602331,4284012373,4284.012373,243.0,25,35,5915.168752
14,-31.828500747680664,-1471.7099609375,-0.05999999865889549,-0.18799999356269836,576932593790,4308003832,4308.003832,243.0,25,35,5915.168752
14,-32.42430114746094,-1542.6639404296875,-0.05000000074505806,-0.20900000631809235,576956590277,4332000319,4332.000319,243.0,25,35,5915.168752
14,-33.0088996887207,-1380.157958984375,-0.05000000074505806,-0.18000000715255737,576980591374,4356001416,4356.001416,243.0,25,35,5915.168752
14,-33.525699615478516,-1181.030029296875,-0.05000000074505806,-0.18199999630451202,577004591702,4380001744,4380.001744,243.0,25,35,5915.168752
14,-33.96419906616211,-988.77001953125,-0.05000000074505806,-0.18799999356269836,577028599993,4404010035,4404.010035,243.0,25,35,5915.168752
14,-34.30929946899414,-601.958984375,-0.05000000074505806,-0.19599999487400055,577052589496,4427999538,4427.999538,243.0,25,35,5915.168752
14,-34.527801513671875,-338.7449951171875,-0.05000000074505806,-0.1899999976158142,577076590732,4452000774,4452.000774,243.0,25,35,5915.168752
14,-34.630401611328125,-52.643001556396484,-0.05000000074505806,-0.17000000178813934,577100591550,4476001592,4476.001592,243.0,25,35,5915.168752
14,-34.63779830932617,6.866000175476074,0.019999999552965164,0.11500000208616257,577124590691,4500000733,4500.000733,243.0,25,35,5915.168752
14,-34.52949905395508,606.5369873046875,0.05999999865889549,0.21899999678134918,577148600029,4524010071,4524.010071,243.0,25,35,5915.168752
14,-34.22129821777344,1002.5020141601562,0.05000000074505806,0.18400000035762787,577172592326,4548002368,4548.002368,243.0,25,35,5915.168752
14,-33.80839920043945,1107.7879638671875,0.05000000074505806,0.1889999955892563,577196591886,4572001928,4572.001928,243.0,25,35,5915.168752
14,-33.33620071411133,1194.762939453125,0.05000000074505806,0.19499999284744263,577220591726,4596001768,4596.001768,243.0,25,35,5915.168752
14,-32.82320022583008,1336.6700439453125,0.05000000074505806,0.17900000512599945,577244591216,4620001258,4620.001258,243.0,25,35,5915.168752
14,-32.28089904785156,1407.623046875,0.05000000074505806,0.1889999955892563,577268599926,4644009968,4644.009968,243.0,25,35,5915.168752
14,-31.720300674438477,1414.489990234375,0.05000000074505806,0.18299999833106995,577292591664,4668001706,4668.001706,243.0,25,35,5915.168752
14,-31.147600173950195,1393.8900146484375,0.05999999865889549,0.21799999475479126,577316593110,4692003152,4692.003152,243.0,25,35,5915.168752
14,-30.564599990844727,1494.5980224609375,0.05000000074505806,0.1889999955892563,577340591343,4716001385,4716.001385,243.0,25,35,5915.168752
14,-29.973600387573242,1448.822021484375,0.05000000074505806,0.1979999989271164,577364590764,4740000806,4740.000806,243.0,25,35,5915.168752
14,-29.38520050048828,1478.5770263671875,0.05999999865889549,0.19300000369548798,577388600311,4764010353,4764.010353,243.0,25,35,5915.168752
14,-28.789199829101562,1336.6700439453125,0.07000000029802322,0.2619999945163727,577412592678,4788002720,4788.00272,243.0,25,35,5915.168752
14,-28.19610023498535,1490.02099609375,0.05999999865889549,0.20399999618530273,577436592657,4812002699,4812.002699,243.0,25,35,5915.168752
14,-27.59040069580078,1391.60205078125,0.07000000029802322,0.24799999594688416,577460590751,4836000793,4836.000793,243.0,25,35,5915.168752
14,-26.99449920654297,1453.4000244140625,0.05999999865889549,0.20600000023841858,577484590381,4860000423,4860.000423,243.0,25,35,5915.168752
14,-26.40130043029785,1435.0889892578125,0.07000000029802322,0.2370000034570694,577508600138,4884010180,4884.01018,243.0,25,35,5915.168752
14,-25.79330062866211,1478.5770263671875,0.05999999865889549,0.1899999976158142,577532592016,4908002058,4908.002058,243.0,25,35,5915.168752
14,-25.197900772094727,1476.2879638671875,0.05999999865889549,0.19699999690055847,577556592344,4932002386,4932.002386,243.0,25,35,5915.168752
14,-24.59000015258789,1462.5550537109375,0.05000000074505806,0.17499999701976776,577580591136,4956001178,4956.001178,243.0,25,35,5915.168752
14,-23.99920082092285,1506.04296875,0.05999999865889549,0.19699999690055847,577604590976,4980001018,4980.001018,243.0,25,35,5915.168752
14,-23.395099639892578,1515.197998046875,0.03999999910593033,0.17800000309944153,577628598917,5004008959,5004.008959,243.0,25,35,5915.168752
14,-22.805299758911133,1602.1729736328125,0.05000000074505806,0.1979999989271164,577652592751,5028002793,5028.002793,243.0,25,35,5915.168752
14,-22.201000213623047,1542.6639404296875,0.05000000074505806,0.21899999678134918,577676591892,5052001934,5052.001934,243.0,25,35,5915.168752
14,-21.613800048828125,1602.1729736328125,0.05999999865889549,0.2280000001192093,577700591312,5076001354,5076.001354,243.0,25,35,5915.168752
14,-21.001300811767578,1588.43994140625,0.05000000074505806,0.23999999463558197,577724590174,5100000216,5100.000216,243.0,25,35,5915.168752
14,-20.40519905090332,1565.552001953125,0.05999999865889549,0.20900000631809235,577748600071,5124010113,5124.010113,243.0,25,35,5915.168752
14,-19.79759979248047,1554.1080322265625,0.05999999865889549,0.24899999797344208,577772590692,5148000734,5148.000734,243.0,25,35,5915.168752
14,-19.20199966430664,1549.530029296875,0.05999999865889549,0.21699999272823334,577796593744,5172003786,5172.003786,243.0,25,35,5915.168752
14,-18.595500946044922,1473.9990234375,0.05999999865889549,0.2329999953508377,577820591838,5196001880,5196.00188,243.0,25,35,5915.168752
14,-17.997800827026367,1544.9520263671875,0.05999999865889549,0.2070000022649765,577844591468,5220001510,5220.00151,243.0,25,35,5915.168752
14,-17.392099380493164,1526.6419677734375,0.05000000074505806,0.17599999904632568,577868600387,5244010429,5244.010429,243.0,25,35,5915.168752
14,-16.79400062561035,1558.68505859375,0.05000000074505806,0.17000000178813934,577892590868,5268000910,5268.00091,243.0,25,35,5915.168752
14,-16.1914005279541,1476.2879638671875,0.05000000074505806,0.18400000035762787,577916593361,5292003403,5292.003403,243.0,25,35,5915.168752
14,-15.59939956665039,1554.1080322265625,0.03999999910593033,0.1720000058412552,577940592223,5316002265,5316.002265,243.0,25,35,5915.168752
14,-14.992199897766113,1496.886962890625,0.03999999910593033,0.16300000250339508,577964591364,5340001406,5340.001406,243.0,25,35,5915.168752
14,-14.400500297546387,1576.9959716796875,0.03999999910593033,0.16300000250339508,577988599725,5364009767,5364.009767,243.0,25,35,5915.168752
14,-13.79740047454834,1531.219970703125,0.05000000074505806,0.16699999570846558,578012592510,5388002552,5388.002552,243.0,25,35,5915.168752
14,-13.197199821472168,1469.4210205078125,0.05000000074505806,0.17399999499320984,578036591861,5412001903,5412.001903,243.0,25,35,5915.168752
14,-12.599300384521484,1457.97705078125,0.05000000074505806,0.18799999356269836,578060591282,5436001324,5436.001324,243.0,25,35,5915.168752
14,-12.00100040435791,1446.532958984375,0.05000000074505806,0.18400000035762787,578084592937,5460002979,5460.002979,243.0,25,35,5915.168752
14,-11.402799606323242,1542.6639404296875,0.05000000074505806,0.20499999821186066,578108600459,5484010501,5484.010501,243.0,25,35,5915.168752
14,-10.799500465393066,1469.4210205078125,0.05000000074505806,0.19499999284744263,578132592058,5508002100,5508.0021,243.0,25,35,5915.168752
14,-10.199600219726562,1510.6199951171875,0.05000000074505806,0.19200000166893005,578156591199,5532001241,5532.001241,243.0,25,35,5915.168752
14,-9.603899955749512,1501.4649658203125,0.05999999865889549,0.1860000044107437,578180592854,5556002896,5556.002896,243.0,25,35,5915.168752
14,-8.997099876403809,1503.7540283203125,0.05000000074505806,0.19200000166893005,578204591018,5580001060,5580.00106,243.0,25,35,5915.168752
14,-8.402700424194336,1524.35302734375,0.05000000074505806,0.1940000057220459,578228601264,5604011306,5604.011306,243.0,25,35,5915.168752
14,-7.796599864959717,1540.375,0.05000000074505806,0.17000000178813934,578252590907,5628000949,5628.000949,243.0,25,35,5915.168752
14,-7.195799827575684,1512.9090576171875,0.05000000074505806,0.17800000309944153,578276591724,5652001766,5652.001766,243.0,25,35,5915.168752
14,-6.594399929046631,1464.843994140625,0.05000000074505806,0.17299999296665192,578300590796,5676000838,5676.000838,243.0,25,35,5915.168752
14,-5.9959001541137695,1432.800048828125,0.05000000074505806,0.1679999977350235,578324592451,5700002493,5700.002493,243.0,25,35,5915.168752
14,-5.395100116729736,1526.6419677734375,0.03999999910593033,0.15399999916553497,578348599414,5724009456,5724.009456,243.0,25,35,5915.168752
14,-4.800099849700928,1567.8409423828125,0.03999999910593033,0.1679999977350235,578372588778,5747998820,5747.99882,243.0,25,35,5915.168752
14,-4.197400093078613,1492.31005859375,0.03999999910593033,0.16599999368190765,578396594903,5772004945,5772.004945,243.0,25,35,5915.168752
14,-3.6015000343322754,1560.9739990234375,0.03999999910593033,0.15800000727176666,578420591810,5796001852,5796.001852,243.0,25,35,5915.168752
14,-2.9999001026153564,1485.4429931640625,0.05000000074505806,0.164000004529953,578444591859,5820001901,5820.001901,243.0,25,35,5915.168752
14,-2.4042000770568848,1483.154052734375,0.03999999910593033,0.16899999976158142,578468600778,5844010820,5844.01082,243.0,25,35,5915.168752
14,-1.8366999626159668,1290.89404296875,0.03999999910593033,0.15700000524520874,578492591189,5868001231,5868.001231,243.0,25,35,5915.168752
14,-1.343000054359436,1107.7879638671875,0.05999999865889549,0.20900000631809235,578516592635,5892002677,5892.002677,243.0,25,35,5915.168752
14,-0.921999990940094,860.5960083007812,0.03999999910593033,0.17800000309944153,578540591567,5916001609,5916.001609,243.0,25,35,5915.168752
15,0.0027000000700354576,-2.2890000343322754,0.03999999910593033,0.15700000524520874,579204593881,0,0.0,4126.0,100,25,1080.994588
15,0.0027000000700354576,9.154999732971191,0.07000000029802322,0.33500000834465027,579228602102,24008221,24.008221,4126.0,100,25,1080.994588
15,0.2434999942779541,1801.300048828125,0.05999999865889549,0.23999999463558197,579252593421,47999540,47.99954,4126.0,100,25,1080.994588
15,1.1592999696731567,3158.569091796875,0.05999999865889549,0.20499999821186066,579276592562,71998681,71.998681,4126.0,100,25,1080.994588
15,2.5627999305725098,4103.85107421875,0.05999999865889549,0.20600000023841858,579300594776,96000895,96.000895,4126.0,100,25,1080.994588
15,4.296999931335449,4696.65576171875,0.05999999865889549,0.20200000703334808,579324592521,119998640,119.99864,4126.0,100,25,1080.994588
15,6.246300220489502,5156.7080078125,0.05000000074505806,0.21199999749660492,579348602068,144008187,144.008187,4126.0,100,25,1080.994588
15,8.339200019836426,5456.54296875,0.05999999865889549,0.22599999606609344,579372593318,167999437,167.999437,4126.0,100,25,1080.994588
15,10.543600082397461,5607.60498046875,0.05999999865889549,0.22599999606609344,579396592179,191998298,191.998298,4126.0,100,25,1080.994588
15,12.809100151062012,5756.3779296875,0.05999999865889549,0.22499999403953552,579420592508,215998627,215.998627,4126.0,100,25,1080.994588
15,15.124899864196777,5838.77587890625,0.05999999865889549,0.2160000056028366,579444592487,239998606,239.998606,4126.0,100,25,1080.994588
15,17.462799072265625,5847.93115234375,0.05999999865889549,0.22300000488758087,579468603571,264009690,264.00969,4126.0,100,25,1080.994588
15,19.74489974975586,4978.18017578125,0.05000000074505806,0.17499999701976776,579492592656,287998775,287.998775,4126.0,100,25,1080.994588
15,21.444400787353516,2639.008056640625,0.029999999329447746,0.11699999868869781,579516593473,311999592,311.999592,4126.0,100,25,1080.994588
15,22.0664005279541,0.0,0.0,-0.17800000309944153,579540593452,335999571,335.999571,4126.0,100,25,1080.994588
15,21.76609992980957,-2311.70703125,-0.05999999865889549,-0.23100000619888306,579564592035,359998154,359.998154,4126.0,100,25,1080.994588
15,20.682899475097656,-3419.4951171875,-0.05999999865889549,-0.23399999737739563,579588601792,384007911,384.007911,4126.0,100,25,1080.994588
15,19.170700073242188,-4275.51318359375,-0.05999999865889549,-0.24500000476837158,579612591784,407997903,407.997903,4126.0,100,25,1080.994588
15,17.362600326538086,-4898.07177734375,-0.05000000074505806,-0.19900000095367432,579636592531,431998650,431.99865,4126.0,100,25,1080.994588
15,15.354900360107422,-5207.06201171875,-0.05999999865889549,-0.19200000166893005,579660593349,455999468,455.999468,4126.0,100,25,1080.994588
15,13.227700233459473,-5502.31982421875,-0.05999999865889549,-0.2280000001192093,579684592211,479998330,479.99833,4126.0,100,25,1080.994588
15,11.006999969482422,-5719.7568359375,-0.05999999865889549,-0.24199999868869781,579708603435,504009554,504.009554,4126.0,100,25,1080.994588
15,8.72719955444336,-5683.13623046875,-0.07000000029802322,-0.23999999463558197,579732593008,527999127,527.999127,4126.0,100,25,1080.994588
15,6.39739990234375,-5813.59912109375,-0.05999999865889549,-0.19900000095367432,579756593057,551999176,551.999176,4126.0,100,25,1080.994588
15,4.049699783325195,-5836.48681640625,-0.05999999865889549,-0.22699999809265137,579780592687,575998806,575.998806,4126.0,100,25,1080.994588
15,1.6900999546051025,-5882.26318359375,-0.05999999865889549,-0.2199999988079071,579804591828,599997947,599.997947,4126.0,100,25,1080.994588
15,-0.6844000220298767,-5889.1298828125,-0.07000000029802322,-0.24899999797344208,579828602982,624009101,624.009101,4126.0,100,25,1080.994588
15,-3.0627999305725098,-6021.880859375,-0.07000000029802322,-0.25099998712539673,579852590949,647997068,647.997068,4126.0,100,25,1080.994588
15,-5.459199905395508,-5964.6611328125,-0.07000000029802322,-0.25099998712539673,579876592395,671998514,671.998514,4126.0,100,25,1080.994588
15,-7.847899913787842,-6063.080078125,-0.05999999865889549,-0.24699999392032623,579900592025,695998144,695.998144,4126.0,100,25,1080.994588
15,-10.244199752807617,-6079.10205078125,-0.05999999865889549,-0.2460000067949295,579924592283,719998402,719.998402,4126.0,100,25,1080.994588
15,-12.648500442504883,-6035.61376953125,-0.05999999865889549,-0.21899999678134918,579948603437,744009556,744.009556,4126.0,100,25,1080.994588
15,-15.050000190734863,-5992.126953125,-0.05000000074505806,-0.22699999809265137,579972592801,767998920,767.99892,4126.0,100,25,1080.994588
15,-17.441999435424805,-5960.0830078125,-0.05999999865889549,-0.21799999475479126,579996592780,791998899,791.998899,4126.0,100,25,1080.994588
15,-19.75320053100586,-4989.6240234375,-0.05000000074505806,-0.17499999701976776,580020593667,815999786,815.999786,4126.0,100,25,1080.994588
15,-21.445600509643555,-2444.4580078125,-0.029999999329447746,-0.11900000274181366,580044592250,839998369,839.998369,4126.0,100,25,1080.994588
15,-22.0314998626709,13.732999801635742,0.0,0.1899999976158142,580068601378,864007497,864.007497,4126.0,100,25,1080.994588
15,-21.70680046081543,2300.262939453125,0.05999999865889549,0.2240000069141388,580092592488,887998607,887.998607,4126.0,100,25,1080.994588
15,-20.614299774169922,3506.469970703125,0.05999999865889549,0.22499999403953552,580116593515,911999634,911.999634,4126.0,100,25,1080.994588
15,-19.091899871826172,4312.1337890625,0.07000000029802322,0.23199999332427979,580140592167,935998286,935.998286,4126.0,100,25,1080.994588
15,-17.273799896240234,4879.76123046875,0.05999999865889549,0.19599999487400055,580164591239,959997358,959.997358,4126.0,100,25,1080.994588
15,-15.26159954071045,5207.06201171875,0.05000000074505806,0.2070000022649765,580188603021,984009140,984.00914,4126.0,100,25,1080.994588
15,-13.13029956817627,5497.7421875,0.05999999865889549,0.2370000034570694,580212592664,1007998783,1007.998783,4126.0,100,25,1080.994588
15,-10.910099983215332,5690.0029296875,0.05999999865889549,0.21400000154972076,580236592294,1031998413,1031.998413,4126.0,100,25,1080.994588
15,-8.624699592590332,5706.02392578125,0.05999999865889549,0.21799999475479126,580260593461,1055999580,1055.99958,4126.0,100,25,1080.994588
15,-6.30810022354126,5564.1181640625,0.05000000074505806,0.17399999499320984,580284591764,1079997883,1079.997883,4126.0,100,25,1080.994588
16,0.002400000113993883,2.2890000343322754,0.03999999910593033,0.15399999916553497,580944592452,0,0.0,2379.0,80,26,1431.998301
16,0.0024999999441206455,9.154999732971191,0.05999999865889549,0.2669999897480011,580968600813,24008361,24.008361,2379.0,80,26,1431.998301
16,0.13689999282360077,1112.365966796875,0.05999999865889549,0.2199999988079071,580992592690,48000238,48.000238,2379.0,80,26,1431.998301
16,0.76419997215271,2346.0390625,0.05000000074505806,0.1979999989271164,581016593229,72000777,72.000777,2379.0,80,26,1431.998301
16,1.816499948501587,3135.680908203125,0.05000000074505806,0.19699999690055847,581040592859,96000407,96.000407,2379.0,80,26,1431.998301
16,3.154400110244751,3723.907958984375,0.05000000074505806,0.19599999487400055,581064591581,119999129,119.999129,2379.0,80,26,1431.998301
16,4.6880998611450195,4069.51904296875,0.05000000074505806,0.19499999284744263,581088605668,144013216,144.013216,2379.0,80,26,1431.998301
16,6.34689998626709,4289.24609375,0.05000000074505806,0.20000000298023224,581112593774,168001322,168.001322,2379.0,80,26,1431.998301
16,8.083800315856934,4513.5498046875,0.05999999865889549,0.210999995470047,581136592497,192000045,192.000045,2379.0,80,26,1431.998301
16,9.890999794006348,4531.86083984375,0.05999999865889549,0.2290000021457672,581160593035,216000583,216.000583,2379.0,80,26,1431.998301
